method,is_ordinary_actionable_baseline,eta,lambda_invariance,rho_anchor,n,cost,cost_lo,cost_hi,shortfall,shortfall_lo,shortfall_hi,direct_effect,direct_effect_lo,direct_effect_hi,transport,transport_lo,transport_hi,pre_recourse_mediated_prediction_disparity,pre_recourse_mediated_prediction_disparity_lo,pre_recourse_mediated_prediction_disparity_hi,pre_recourse_factual_mediated_prediction_disparity,pre_recourse_factual_mediated_prediction_disparity_lo,pre_recourse_factual_mediated_prediction_disparity_hi,post_recourse_mediated_prediction_disparity,post_recourse_mediated_prediction_disparity_lo,post_recourse_mediated_prediction_disparity_hi,feasible_rate,feasible_rate_lo,feasible_rate_hi,factual_mediated_prediction_disparity_closure,factual_mediated_prediction_disparity_closure_lo,factual_mediated_prediction_disparity_closure_hi,factual_closure_gain_vs_actionable_baseline,factual_closure_gain_vs_actionable_baseline_lo,factual_closure_gain_vs_actionable_baseline_hi,cost_difference_vs_actionable_baseline,cost_difference_vs_actionable_baseline_lo,cost_difference_vs_actionable_baseline_hi,feasibility_difference_vs_actionable_baseline,feasibility_difference_vs_actionable_baseline_lo,feasibility_difference_vs_actionable_baseline_hi,is_effect_ratio_heuristic
ordinary_actionable_recourse,True,0.0,0.0,0.0,39,0.0,0.0,0.0,0.12368110368432181,0.09189638080808764,0.15608506090502403,0.14907694969564625,0.14587867181740308,0.15183568515957008,0.29359470928708714,0.28030445884244565,0.30596292526819385,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.5025564808235854,0.47666327556669674,0.5285365933143119,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,0.5,0.0,39,0.0,0.0,0.0,0.12368110368432181,0.09189638080808764,0.15608506090502403,0.14907694969564625,0.14587867181740308,0.15183568515957008,0.29359470928708714,0.28030445884244565,0.30596292526819385,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.5025564808235854,0.47666327556669674,0.5285365933143119,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,0.5480050852486671,0.0,39,0.0,0.0,0.0,0.12368110368432181,0.09189638080808764,0.15608506090502403,0.14907694969564625,0.14587867181740308,0.15183568515957008,0.29359470928708714,0.28030445884244565,0.30596292526819385,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.5025564808235854,0.47666327556669674,0.5285365933143119,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
direct_invariance_only,False,0.0,1.0,0.0,39,0.0,0.0,0.0,0.12368110368432181,0.09189638080808764,0.15608506090502403,0.14907694969564625,0.14587867181740308,0.15183568515957008,0.29359470928708714,0.28030445884244565,0.30596292526819385,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.5025564808235854,0.47666327556669674,0.5285365933143119,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,2.0,0.0,39,0.0,0.0,0.0,0.12368110368432181,0.09189638080808764,0.15608506090502403,0.14907694969564625,0.14587867181740308,0.15183568515957008,0.29359470928708714,0.28030445884244565,0.30596292526819385,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.5025564808235854,0.47666327556669674,0.5285365933143119,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,5.0,0.0,39,0.0,0.0,0.0,0.12368110368432181,0.09189638080808764,0.15608506090502403,0.14907694969564625,0.14587867181740308,0.15183568515957008,0.29359470928708714,0.28030445884244565,0.30596292526819385,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.5025564808235854,0.47666327556669674,0.5285365933143119,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ordinary_actionable_recourse,True,1.0,0.0,0.0,39,0.014068134320087923,0.008332540687078085,0.020723814479051493,0.10232727809368132,0.0793153553948404,0.12607168209175565,0.1513473975734085,0.14924742844765848,0.1531859676923333,0.288335894067318,0.2763493169648334,0.29878301531649554,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.492706180084095,0.4702334419382629,0.5160176276662829,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.019600385459854763,0.010431784779178574,0.027634652038524835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,1.0,0.5,0.0,39,0.014068134320087923,0.008332540687078085,0.020723814479051493,0.10232727809368132,0.0793153553948404,0.12607168209175565,0.1513473975734085,0.14924742844765848,0.1531859676923333,0.288335894067318,0.2763493169648334,0.29878301531649554,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.492706180084095,0.4702334419382629,0.5160176276662829,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.019600385459854763,0.010431784779178574,0.027634652038524835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,1.0,0.5480050852486671,0.0,39,0.014068134320087923,0.008332540687078085,0.020723814479051493,0.10232727809368132,0.0793153553948404,0.12607168209175565,0.1513473975734085,0.14924742844765848,0.1531859676923333,0.288335894067318,0.2763493169648334,0.29878301531649554,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.492706180084095,0.4702334419382629,0.5160176276662829,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.019600385459854763,0.010431784779178574,0.027634652038524835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
direct_invariance_only,False,1.0,1.0,0.0,39,0.014068134320087923,0.008332540687078085,0.020723814479051493,0.10232727809368132,0.0793153553948404,0.12607168209175565,0.1513473975734085,0.14924742844765848,0.1531859676923333,0.288335894067318,0.2763493169648334,0.29878301531649554,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.492706180084095,0.4702334419382629,0.5160176276662829,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.019600385459854763,0.010431784779178574,0.027634652038524835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,1.0,2.0,0.0,39,0.012769660793053798,0.0074124541611243515,0.018883641427144025,0.10398214490860472,0.08051745216086348,0.12944349474621195,0.15114689645974339,0.14891663801310712,0.15310437961739348,0.2888693991952982,0.27682178766490556,0.2995553623072994,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.4936099677770791,0.47071361444628135,0.5175071489011962,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.017802005123572995,0.009167414296861968,0.025242669552472754,-0.0017983803362817685,-0.00412851463086277,0.0,-0.0012984735270341237,-0.0028148102956131477,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,1.0,5.0,0.0,39,0.0,0.0,0.0,0.12368110368432181,0.09189638080808764,0.15608506090502403,0.14907694969564625,0.14587867181740308,0.15183568515957008,0.29359470928708714,0.28030445884244565,0.30596292526819385,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.5025564808235854,0.47666327556669674,0.5285365933143119,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,-0.019600385459854763,-0.027809941631200732,-0.012101404232075742,-0.014068134320087923,-0.020723814479051493,-0.008332540687078085,0.0,0.0,0.0,False
ordinary_actionable_recourse,True,3.0,0.0,0.0,39,0.06498346554163174,0.04462987205300194,0.09025724531652836,0.06946910005428154,0.04986013076504334,0.08939852596551247,0.1537974821123441,0.15254053844336374,0.15494254726737947,0.2763267603631203,0.26572088131633326,0.2860475658057019,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.4655953540324228,0.4450132757132095,0.48709680026360413,0.3076923076923077,0.1794871794871795,0.46153846153846156,0.07354621460774124,0.062286584980787534,0.08290787331515691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,3.0,0.5,0.0,39,0.06038303272082256,0.044041787529698555,0.07900113214571507,0.07100638946646735,0.05042982881984797,0.09176325400282329,0.15365682948911752,0.15230385475954217,0.15488984150971852,0.2766697950279101,0.26606038111047103,0.28670922513000474,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.4662936724269025,0.44571366958697883,0.4879425163008441,0.3076923076923077,0.1794871794871795,0.46153846153846156,0.07215668244344531,0.06160491530346341,0.08065792173916375,-0.0013895321642959368,-0.004240233393119982,0.0,-0.004600432820809193,-0.013801298462427579,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,3.0,0.5480050852486671,0.0,39,0.06038303272082256,0.044041787529698555,0.07900113214571507,0.07100638946646735,0.05042982881984797,0.09176325400282329,0.15365682948911752,0.15230385475954217,0.15488984150971852,0.2766697950279101,0.26606038111047103,0.28670922513000474,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.4662936724269025,0.44571366958697883,0.4879425163008441,0.3076923076923077,0.1794871794871795,0.46153846153846156,0.07215668244344531,0.06160491530346341,0.08065792173916375,-0.0013895321642959368,-0.004240233393119982,0.0,-0.004600432820809193,-0.013801298462427579,0.0,0.0,0.0,0.0,True
direct_invariance_only,False,3.0,1.0,0.0,39,0.06038303272082256,0.044041787529698555,0.07900113214571507,0.07100638946646735,0.05042982881984797,0.09176325400282329,0.15365682948911752,0.15230385475954217,0.15488984150971852,0.2766697950279101,0.26606038111047103,0.28670922513000474,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.4662936724269025,0.44571366958697883,0.4879425163008441,0.3076923076923077,0.1794871794871795,0.46153846153846156,0.07215668244344531,0.06160491530346341,0.08065792173916375,-0.0013895321642959368,-0.004240233393119982,0.0,-0.004600432820809193,-0.013801298462427579,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,3.0,2.0,0.0,39,0.06038303272082256,0.044041787529698555,0.07900113214571507,0.07100638946646735,0.05042982881984797,0.09176325400282329,0.15365682948911752,0.15230385475954217,0.15488984150971852,0.2766697950279101,0.26606038111047103,0.28670922513000474,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.4662936724269025,0.44571366958697883,0.4879425163008441,0.3076923076923077,0.1794871794871795,0.46153846153846156,0.07215668244344531,0.06160491530346341,0.08065792173916375,-0.0013895321642959368,-0.004240233393119982,0.0,-0.004600432820809193,-0.013801298462427579,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,3.0,5.0,0.0,39,0.05875793405068226,0.043551849769667174,0.07596600918958966,0.07166693918021366,0.05073755717272291,0.09250827158539944,0.15357595553438977,0.15216929072444405,0.1548235451811435,0.276863570110156,0.26614403491600963,0.28686489091995054,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.46677404552648266,0.44571366958697883,0.4888511711809069,0.3076923076923077,0.1794871794871795,0.46153846153846156,0.07120082351432977,0.0613532295708305,0.07917452190928442,-0.0023453910934114752,-0.006063915892677943,0.0,-0.006225531490949484,-0.018401731283236772,0.0,0.0,0.0,0.0,False
ordinary_actionable_recourse,True,10.0,0.0,0.0,39,0.4267999607209976,0.30849919475806065,0.5484455252042375,0.009917819677924433,0.0037244069224826757,0.017890497992083088,0.156946402486743,0.15660954423451218,0.15721941116056865,0.25124711533769584,0.24619743735410082,0.2562011049917111,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.40628885808516807,0.3968541766549511,0.4164862784962419,0.46153846153846156,0.3076923076923077,0.6153846153846154,0.19155582787561454,0.1582210601046669,0.22115318533937992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,10.0,0.5,0.0,39,0.4267999607209976,0.30849919475806065,0.5484455252042375,0.009917819677924433,0.0037244069224826757,0.017890497992083088,0.156946402486743,0.15660954423451218,0.15721941116056865,0.25124711533769584,0.24619743735410082,0.2562011049917111,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.40628885808516807,0.3968541766549511,0.4164862784962419,0.46153846153846156,0.3076923076923077,0.6153846153846154,0.19155582787561454,0.1582210601046669,0.22115318533937992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,10.0,0.5480050852486671,0.0,39,0.4267999607209976,0.30849919475806065,0.5484455252042375,0.009917819677924433,0.0037244069224826757,0.017890497992083088,0.156946402486743,0.15660954423451218,0.15721941116056865,0.25124711533769584,0.24619743735410082,0.2562011049917111,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.40628885808516807,0.3968541766549511,0.4164862784962419,0.46153846153846156,0.3076923076923077,0.6153846153846154,0.19155582787561454,0.1582210601046669,0.22115318533937992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
direct_invariance_only,False,10.0,1.0,0.0,39,0.4267999607209976,0.30849919475806065,0.5484455252042375,0.009917819677924433,0.0037244069224826757,0.017890497992083088,0.156946402486743,0.15660954423451218,0.15721941116056865,0.25124711533769584,0.24619743735410082,0.2562011049917111,0.2299244984602317,0.22368529244111135,0.2363913933436076,0.5025564808235854,0.4782434283427604,0.5309397792951511,0.40628885808516807,0.3968541766549511,0.4164862784962419,0.46153846153846156,0.3076923076923077,0.6153846153846154,0.19155582787561454,0.1582210601046669,0.22115318533937992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
