method,is_ordinary_actionable_baseline,eta,lambda_invariance,rho_anchor,n,cost,cost_lo,cost_hi,shortfall,shortfall_lo,shortfall_hi,direct_effect,direct_effect_lo,direct_effect_hi,transport,transport_lo,transport_hi,pre_recourse_mediated_prediction_disparity,pre_recourse_mediated_prediction_disparity_lo,pre_recourse_mediated_prediction_disparity_hi,pre_recourse_factual_mediated_prediction_disparity,pre_recourse_factual_mediated_prediction_disparity_lo,pre_recourse_factual_mediated_prediction_disparity_hi,post_recourse_mediated_prediction_disparity,post_recourse_mediated_prediction_disparity_lo,post_recourse_mediated_prediction_disparity_hi,feasible_rate,feasible_rate_lo,feasible_rate_hi,factual_mediated_prediction_disparity_closure,factual_mediated_prediction_disparity_closure_lo,factual_mediated_prediction_disparity_closure_hi,factual_closure_gain_vs_actionable_baseline,factual_closure_gain_vs_actionable_baseline_lo,factual_closure_gain_vs_actionable_baseline_hi,cost_difference_vs_actionable_baseline,cost_difference_vs_actionable_baseline_lo,cost_difference_vs_actionable_baseline_hi,feasibility_difference_vs_actionable_baseline,feasibility_difference_vs_actionable_baseline_lo,feasibility_difference_vs_actionable_baseline_hi,is_effect_ratio_heuristic
ordinary_actionable_recourse,True,0.0,0.0,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,0.5,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,0.6140645009513089,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
direct_invariance_only,False,0.0,1.0,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,2.0,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,5.0,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ordinary_actionable_recourse,True,1.0,0.0,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,1.0,0.5,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,1.0,0.6140645009513089,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
direct_invariance_only,False,1.0,1.0,0.0,41,0.0,0.0,0.0,0.01681575687920175,0.007659107228604759,0.028930409688775124,0.07035337715614133,0.0643754482269287,0.07709614805332043,0.2830670197017309,0.2665040907109293,0.2983919134885981,0.20853914720256153,0.2035011706192319,0.21340206717936006,0.3436931880508981,0.3272855624011377,0.35970137991556306,0.3436931880508981,0.32601235761511616,0.3588899153943469,0.4878048780487805,0.34146341463414637,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
