method,is_ordinary_actionable_baseline,eta,lambda_invariance,rho_anchor,n,cost,cost_lo,cost_hi,shortfall,shortfall_lo,shortfall_hi,direct_effect,direct_effect_lo,direct_effect_hi,transport,transport_lo,transport_hi,pre_recourse_mediated_prediction_disparity,pre_recourse_mediated_prediction_disparity_lo,pre_recourse_mediated_prediction_disparity_hi,pre_recourse_factual_mediated_prediction_disparity,pre_recourse_factual_mediated_prediction_disparity_lo,pre_recourse_factual_mediated_prediction_disparity_hi,post_recourse_mediated_prediction_disparity,post_recourse_mediated_prediction_disparity_lo,post_recourse_mediated_prediction_disparity_hi,feasible_rate,feasible_rate_lo,feasible_rate_hi,factual_mediated_prediction_disparity_closure,factual_mediated_prediction_disparity_closure_lo,factual_mediated_prediction_disparity_closure_hi,factual_closure_gain_vs_actionable_baseline,factual_closure_gain_vs_actionable_baseline_lo,factual_closure_gain_vs_actionable_baseline_hi,cost_difference_vs_actionable_baseline,cost_difference_vs_actionable_baseline_lo,cost_difference_vs_actionable_baseline_hi,feasibility_difference_vs_actionable_baseline,feasibility_difference_vs_actionable_baseline_lo,feasibility_difference_vs_actionable_baseline_hi,is_effect_ratio_heuristic
ordinary_actionable_recourse,True,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0734949549039205,0.05501899823546409,0.0951406484676732,0.18025905456807878,0.17027047010759513,0.19141183443367482,0.26874773022201326,0.2542104586503572,0.2826073084192144,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.46243747770786287,0.43932130759788884,0.48447120929757753,0.2222222222222222,0.1111111111111111,0.33388888888888835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,0.5,0.0,45,0.0,0.0,0.0,0.0734949549039205,0.05501899823546409,0.0951406484676732,0.18025905456807878,0.17027047010759513,0.19141183443367482,0.26874773022201326,0.2542104586503572,0.2826073084192144,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.46243747770786287,0.43932130759788884,0.48447120929757753,0.2222222222222222,0.1111111111111111,0.33388888888888835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,0.5119911176680398,0.0,45,0.0,0.0,0.0,0.0734949549039205,0.05501899823546409,0.0951406484676732,0.18025905456807878,0.17027047010759513,0.19141183443367482,0.26874773022201326,0.2542104586503572,0.2826073084192144,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.46243747770786287,0.43932130759788884,0.48447120929757753,0.2222222222222222,0.1111111111111111,0.33388888888888835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
direct_invariance_only,False,0.0,1.0,0.0,45,0.0,0.0,0.0,0.0734949549039205,0.05501899823546409,0.0951406484676732,0.18025905456807878,0.17027047010759513,0.19141183443367482,0.26874773022201326,0.2542104586503572,0.2826073084192144,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.46243747770786287,0.43932130759788884,0.48447120929757753,0.2222222222222222,0.1111111111111111,0.33388888888888835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,2.0,0.0,45,0.0006555238531695471,0.0,0.001638809632923868,0.0734949549039205,0.05501899823546409,0.0951406484676732,0.17988134523232777,0.16985187052852577,0.1910077960623635,0.2686643972165055,0.2539704598382943,0.28260314164062345,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.4620273301998774,0.4390486556705501,0.48423584319651125,0.2222222222222222,0.1111111111111111,0.33388888888888835,0.0008869253201934102,0.0,0.002260645115524573,0.0008869253201934102,0.0,0.0023304046366369098,0.0006555238531695471,0.0,0.001638809632923868,0.0,0.0,0.0,False
direct_invariance_only,False,0.0,5.0,0.0,45,0.014230016287830142,0.00875381781719625,0.020173919079825284,0.06954820950826009,0.05109577589564853,0.09136545055442385,0.17578474515014225,0.16563722952372498,0.18692545953724118,0.2648574781914552,0.24994071719340152,0.2792355334075789,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.45245837138758765,0.4267962213440074,0.4756568332761526,0.28888888888888886,0.15555555555555556,0.4222222222222222,0.021579363268172114,0.012317196695247206,0.03339984203199364,0.021579363268172114,0.011648964666416965,0.03231269631669498,0.014230016287830142,0.00875381781719625,0.020173919079825284,0.06666666666666667,0.0,0.15555555555555556,False
ordinary_actionable_recourse,True,1.0,0.0,0.0,45,0.0007954662872685326,0.0,0.0031818651490741305,0.07261597646607293,0.054236242953273985,0.09394536758462588,0.18005665904945797,0.1701571227113406,0.19133259310490555,0.268447429769569,0.254191078827199,0.28209451196715235,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.46188325650162165,0.4391320926944415,0.48346803102228375,0.2222222222222222,0.1111111111111111,0.33388888888888835,0.0011984781358731489,0.0,0.003669807975529421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
direct_invariance_only,False,1.0,0.5,0.0,45,0.0015909325745370653,0.0,0.003977331436342663,0.07183543642361959,0.05335467338562012,0.09321320939395163,0.17994030283557044,0.17003616673250993,0.19133204231659573,0.26815181854698394,0.25389546760461396,0.28171653462987806,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.46110271645916834,0.43825288960503206,0.4830880946914355,0.2222222222222222,0.1111111111111111,0.33388888888888835,0.0028863604552781252,0.0,0.00742179429306177,0.0016878823194049764,0.0,0.005211711755256554,0.0007954662872685326,0.0,0.002386398861805598,0.0,0.0,0.0,False
direct_invariance_only,False,1.0,0.5119911176680398,0.0,45,0.0015909325745370653,0.0,0.003977331436342663,0.07183543642361959,0.05335467338562012,0.09321320939395163,0.17994030283557044,0.17003616673250993,0.19133204231659573,0.26815181854698394,0.25389546760461396,0.28171653462987806,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.46110271645916834,0.43825288960503206,0.4830880946914355,0.2222222222222222,0.1111111111111111,0.33388888888888835,0.0028863604552781252,0.0,0.00742179429306177,0.0016878823194049764,0.0,0.005211711755256554,0.0007954662872685326,0.0,0.002386398861805598,0.0,0.0,0.0,True
direct_invariance_only,False,1.0,1.0,0.0,45,0.002386398861805598,0.0,0.005568264010879728,0.07105451623598734,0.05282364949584007,0.09174681608875593,0.17991647687223222,0.1699897061040004,0.19132727533578872,0.2678515190879504,0.25353636297293836,0.2816532714768416,0.24833779335021972,0.24259366542100907,0.2545219315422906,0.46243747770786287,0.44289719104766845,0.4840783113655117,0.4607003433836831,0.4378415006564723,0.48232426241868076,0.2222222222222222,0.1111111111111111,0.33388888888888835,0.003756473919004355,0.0,0.008315131779236722,0.002557995783131206,0.0,0.006761028455528987,0.0015909325745370653,0.0,0.003977331436342663,0.0,0.0,0.0,False
